# RA DEC VAL WEIGHT SAMPLE
-0.355703 -0.0364479 0.0443325 1 1
-0.380235 -0.0468683 -0.344263 1 1
-0.374101 -0.0416577 -0.426259 1 1
-0.386367 -0.0416577 -0.0884928 1 1
-0.380235 -0.0364479 -0.106477 1 1
-0.36797 -0.0364479 -0.124604 1 1
-0.361836 -0.0312392 -0.148967 1 1
-0.374101 -0.0312392 -0.10841 1 1
-0.36797 -0.0260315 -0.103498 1 1
-0.41703 -0.057294 0.19513 1 1
-0.410899 -0.0520806 -0.0390512 1 1
-0.423164 -0.0520806 -0.181557 1 1
-0.41703 -0.0468683 0.0299166 1 1
-0.404765 -0.0468683 -0.35905 1 1
-0.398633 -0.0416577 -0.366252 1 1
-0.410899 -0.0416577 0.227748 1 1
-0.404765 -0.0364479 0.0454799 1 1
-0.429297 -0.0468683 -0.105523 1 1
-0.423164 -0.0416577 0.113078 1 1
-0.435429 -0.0416577 -0.0722834 1 1
-0.429297 -0.0364479 -0.274159 1 1
-0.41703 -0.0364479 -0.141413 1 1
-0.410899 -0.0312392 -0.237338 1 1
-0.423164 -0.0312392 -0.238342 1 1
-0.41703 -0.0260315 0.0189605 1 1
-0.3925 -0.0364479 0.309096 1 1
-0.386367 -0.0312392 0.254464 1 1
-0.398633 -0.0312392 -0.109891 1 1
-0.3925 -0.0260315 -0.481544 1 1
-0.380235 -0.0260315 0.0367175 1 1
-0.374101 -0.0208243 -0.164833 1 1
-0.386367 -0.0208243 -0.263548 1 1
-0.380235 -0.0156177 0.134246 1 1
-0.404765 -0.0260315 -0.182575 1 1
-0.398633 -0.0208243 -0.122627 1 1
-0.410899 -0.0208243 -0.263536 1 1
-0.404765 -0.0156177 -0.119587 1 1
-0.3925 -0.0156177 0.0509593 1 1
-0.386367 -0.0104116 -0.262858 1 1
-0.398633 -0.0104116 0.16126 1 1
-0.19625 -0.162086 0.159159 1 4
-0.190117 -0.156813 0.413662 1 4
-0.202383 -0.156813 0.149927 1 4
-0.19625 -0.151545 0.257471 1 4
-0.183985 -0.151545 0.185375 1 4
-0.177851 -0.146281 0.0386986 1 4
-0.190117 -0.146281 0.177738 1 4
-0.208515 -0.151545 0.0782878 1 4
-0.202383 -0.146281 -0.0706164 1 4
-0.214649 -0.146281 0.178398 1 4
-0.208515 -0.141021 0.18282 1 4
-0.19625 -0.141021 -0.292336 1 4
-0.202383 -0.135765 0.105828 1 4
-0.171719 -0.141021 0.147924 1 4
-0.165586 -0.135765 -0.0235298 1 4
-0.177851 -0.135765 -0.042057 1 4
-0.171719 -0.130513 0.200541 1 4
-0.159453 -0.130513 0.588975 1 4
-0.15332 -0.125264 0.117771 1 4
-0.165586 -0.125264 0.442103 1 4
-0.159453 -0.120019 0.430104 1 4
-0.177851 -0.125264 0.0339642 1 4
-0.183985 -0.120019 0.514075 1 4
-0.171719 -0.120019 0.161319 1 4
-0.165586 -0.114777 0.487492 1 4
-0.177851 -0.114777 0.0442762 1 4
-0.171719 -0.109539 0.365988 1 4
-0.22078 -0.141021 0.267123 1 4
-0.214649 -0.135765 -0.391163 1 4
-0.226914 -0.135765 0.277869 1 4
-0.22078 -0.130513 -0.180046 1 4
-0.208515 -0.130513 0.243704 1 4
-0.202383 -0.125264 0.139996 1 4
-0.214649 -0.125264 0.00423431 1 4
-0.208515 -0.120019 0.293262 1 4
-0.233047 -0.130513 -0.238028 1 4
-0.226914 -0.125264 -0.342838 1 4
-0.239179 -0.125264 0.0732594 1 4
-0.233047 -0.120019 -0.263208 1 4
-0.22078 -0.120019 -0.158689 1 4
-0.214649 -0.114777 0.0428507 1 4
-0.226914 -0.114777 0.376153 1 4
-0.22078 -0.109539 -0.0202034 1 4
-0.19625 -0.120019 0.519097 1 4
-0.190117 -0.114777 -0.165905 1 4
-0.202383 -0.114777 0.197488 1 4
-0.183985 -0.109539 0.107847 1 4
-0.208515 -0.109539 -0.0770385 1 4
-0.214649 -0.104303 -0.191583 1 4
-0.208515 -0.0990703 -0.064815 1 4
-0.202383 -0.0938403 0.263419 1 4
-0.147187 -0.120019 0.224376 1 4
-0.141055 -0.114777 0.0987662 1 4
-0.15332 -0.114777 0.255203 1 4
-0.147187 -0.109539 -0.207156 1 4
-0.134922 -0.109539 0.0710101 1 5
-0.128789 -0.104303 0.359616 1 5
-0.141055 -0.104303 0.0098089 1 4
-0.134922 -0.0990703 -0.235071 1 5
-0.159453 -0.109539 -0.239039 1 4
-0.15332 -0.104303 0.355744 1 4
-0.165586 -0.104303 -0.0726172 1 4
-0.159453 -0.0990703 0.200365 1 4
-0.147187 -0.0990703 0.30916 1 4
-0.141055 -0.0938403 -0.313631 1 4
-0.15332 -0.0938403 -0.124106 1 4
-0.147187 -0.0886129 0.0792722 1 4
-0.122656 -0.0990703 0.251377 1 5
-0.116523 -0.0938403 0.0325198 1 5
-0.128789 -0.0938403 -0.286028 1 5
-0.122656 -0.0886129 -0.176279 1 5
-0.110391 -0.0886129 0.0453571 1 5
-0.104258 -0.0833878 0.240031 1 5
-0.116523 -0.0833878 -0.13737 1 5
-0.110391 -0.0781651 0.443347 1 5
-0.134922 -0.0886129 -0.0796254 1 5
-0.128789 -0.0833878 0.553716 1 5
-0.141055 -0.0833878 0.18963 1 4
-0.134922 -0.0781651 -0.0523765 1 5
-0.122656 -0.0781651 -0.213185 1 5
-0.116523 -0.0729445 0.264439 1 5
-0.128789 -0.0729445 -0.058871 1 5
-0.122656 -0.0677258 -0.00589484 1 5
-0.171719 -0.0990703 -0.236081 1 4
-0.165586 -0.0938403 0.128868 1 4
-0.171719 -0.0886129 0.276676 1 4
-0.159453 -0.0886129 -0.20697 1 4
-0.15332 -0.0833878 0.332726 1 4
-0.165586 -0.0833878 0.34764 1 4
-0.159453 -0.0781651 -0.288622 1 4
-0.165586 -0.0729445 0.192943 1 4
-0.171719 -0.0677258 -0.146833 1 4
-0.147187 -0.0781651 0.0668167 1 4
-0.141055 -0.0729445 0.183102 1 4
-0.15332 -0.0729445 0.472992 1 4
-0.147187 -0.0677258 0.13893 1 4
-0.134922 -0.0677258 0.0923702 1 5
-0.128789 -0.062509 0.117883 1 5
-0.141055 -0.062509 0.274517 1 4
-0.134922 -0.057294 0.22319 1 5
-0.159453 -0.0677258 -0.317111 1 4
-0.15332 -0.062509 -0.158914 1 4
-0.165586 -0.062509 0.227645 1 4
-0.159453 -0.057294 -0.345868 1 4
-0.147187 -0.057294 0.00824904 1 4
-0.141055 -0.0520806 -0.188036 1 4
-0.15332 -0.0520806 -0.266898 1 4
-0.147187 -0.0468683 0.413696 1 4
-0.245312 -0.120019 0.480886 1 4
-0.239179 -0.114777 0.0446017 1 4
-0.251446 -0.114777 0.621562 1 4
-0.245312 -0.109539 0.316007 1 4
-0.233047 -0.109539 -0.317735 1 4
-0.226914 -0.104303 -0.18177 1 4
-0.239179 -0.104303 -0.12444 1 4
-0.233047 -0.0990703 -0.400519 1 4
-0.257578 -0.109539 0.0149992 1 4
-0.251446 -0.104303 0.309589 1 4
-0.263711 -0.104303 -0.149535 1 4
-0.257578 -0.0990703 0.0435584 1 4
-0.245312 -0.0990703 -0.167692 1 4
-0.239179 -0.0938403 -0.211902 1 4
-0.251446 -0.0938403 -0.023588 1 4
-0.245312 -0.0886129 -0.260203 1 4
-0.22078 -0.0990703 0.158713 1 4
-0.226914 -0.0938403 -0.182351 1 4
-0.22078 -0.0886129 0.115774 1 4
-0.208515 -0.0886129 -0.15354 1 4
-0.202383 -0.0833878 0.118351 1 4
-0.208515 -0.0781651 0.243159 1 4
-0.233047 -0.0886129 -0.038385 1 4
-0.226914 -0.0833878 0.152702 1 4
-0.239179 -0.0833878 -0.0581129 1 4
-0.233047 -0.0781651 0.0798095 1 4
-0.22078 -0.0781651 -0.0512304 1 4
-0.226914 -0.0729445 0.287589 1 4
-0.22078 -0.0677258 0.00144792 1 4
-0.269845 -0.0990703 0.447663 1 4
-0.263711 -0.0938403 -0.430234 1 4
-0.275976 -0.0938403 -0.446743 1 4
-0.269845 -0.0886129 0.220458 1 4
-0.257578 -0.0886129 -0.349183 1 4
-0.251446 -0.0833878 -0.053326 1 4
-0.263711 -0.0833878 -0.188889 1 4
-0.257578 -0.0781651 -0.0967892 1 4
-0.28211 -0.0886129 0.0610677 1 4
-0.275976 -0.0833878 0.115656 1 4
-0.288242 -0.0833878 -0.0380503 1 4
-0.28211 -0.0781651 -0.0207634 1 4
-0.269845 -0.0781651 0.564746 1 4
-0.263711 -0.0729445 -0.0207386 1 4
-0.275976 -0.0729445 0.491456 1 4
-0.269845 -0.0677258 0.0360488 1 4
-0.245312 -0.0781651 0.410849 1 4
-0.239179 -0.0729445 0.481549 1 4
-0.251446 -0.0729445 -0.233839 1 4
-0.245312 -0.0677258 -0.032121 1 4
-0.233047 -0.0677258 0.109768 1 4
-0.226914 -0.062509 -0.317938 1 4
-0.239179 -0.062509 0.372988 1 4
-0.233047 -0.057294 0.213074 1 4
-0.257578 -0.0677258 -0.11759 1 4
-0.251446 -0.062509 -0.0695934 1 4
-0.263711 -0.062509 -0.0233128 1 4
-0.257578 -0.057294 -0.00171536 1 4
-0.245312 -0.057294 -0.215926 1 4
-0.239179 -0.0520806 0.142599 1 4
-0.251446 -0.0520806 -0.211748 1 4
-0.245312 -0.0468683 -0.0708359 1 4
-0.202383 -0.0729445 -0.294528 1 4
-0.177851 -0.062509 0.135023 1 4
-0.183985 -0.057294 -0.0676274 1 4
-0.208515 -0.0677258 -0.103686 1 4
-0.202383 -0.062509 -0.200212 1 4
-0.214649 -0.062509 -0.0682469 1 4
-0.208515 -0.057294 -0.21638 1 4
-0.19625 -0.057294 -0.0170097 1 4
-0.190117 -0.0520806 -0.480009 1 4
-0.202383 -0.0520806 0.0577613 1 4
-0.19625 -0.0468683 0.0165207 1 4
-0.171719 -0.057294 -0.232611 1 4
-0.165586 -0.0520806 0.112182 1 4
-0.177851 -0.0520806 -0.146428 1 4
-0.171719 -0.0468683 -0.209597 1 4
-0.159453 -0.0468683 -0.405185 1 4
-0.15332 -0.0416577 -0.105933 1 4
-0.165586 -0.0416577 -0.0512332 1 4
-0.159453 -0.0364479 -0.0525396 1 4
-0.183985 -0.0468683 -0.0840176 1 4
-0.177851 -0.0416577 -0.122491 1 4
-0.190117 -0.0416577 0.00864303 1 4
-0.183985 -0.0364479 0.0366681 1 4
-0.171719 -0.0364479 0.19745 1 4
-0.165586 -0.0312392 -0.0650446 1 4
-0.177851 -0.0312392 -0.159704 1 4
-0.171719 -0.0260315 -0.0155432 1 4
-0.22078 -0.057294 -0.0261409 1 4
-0.214649 -0.0520806 -0.11875 1 4
-0.226914 -0.0520806 -0.132713 1 4
-0.22078 -0.0468683 -0.119557 1 4
-0.208515 -0.0468683 -0.290042 1 4
-0.202383 -0.0416577 -0.187047 1 4
-0.214649 -0.0416577 0.198617 1 4
-0.208515 -0.0364479 -0.17386 1 4
-0.233047 -0.0468683 -0.24502 1 4
-0.226914 -0.0416577 0.205112 1 4
-0.239179 -0.0416577 -0.0782717 1 4
-0.233047 -0.0364479 -0.019682 1 4
-0.22078 -0.0364479 0.280283 1 4
-0.214649 -0.0312392 0.08513 1 4
-0.226914 -0.0312392 -0.0677641 1 4
-0.22078 -0.0260315 -0.263393 1 4
-0.19625 -0.0364479 -0.0220357 1 4
-0.190117 -0.0312392 -0.0885172 1 4
-0.202383 -0.0312392 -0.0784141 1 4
-0.19625 -0.0260315 0.100422 1 4
-0.183985 -0.0260315 -0.396647 1 4
-0.177851 -0.0208243 -0.154158 1 4
-0.190117 -0.0208243 -0.371525 1 4
-0.183985 -0.0156177 -0.352088 1 4
-0.208515 -0.0260315 -0.0152232 1 4
-0.202383 -0.0208243 0.0336323 1 4
-0.214649 -0.0208243 0.1444 1 4
-0.208515 -0.0156177 -0.134591 1 4
-0.19625 -0.0156177 0.215735 1 4
-0.190117 -0.0104116 0.309976 1 4
-0.202383 -0.0104116 0.241412 1 4
-0.19625 -0.00520572 0.413285 1 4
-0.098125 -0.0781651 -0.0507998 1 5
-0.0919922 -0.0729445 0.212761 1 5
-0.104258 -0.0729445 0.00934052 1 5
-0.098125 -0.0677258 0.114192 1 5
-0.110391 -0.0677258 -0.0280329 1 5
-0.104258 -0.062509 0.196374 1 5
-0.116523 -0.062509 -0.0750063 1 5
-0.110391 -0.057294 0.0882918 1 5
-0.098125 -0.057294 0.305721 1 5
-0.0919922 -0.0520806 -0.104191 1 5
-0.104258 -0.0520806 0.0375601 1 5
-0.098125 -0.0468683 0.192486 1 5
-0.0735937 -0.057294 -0.306474 1 5
-0.067461 -0.0520806 -0.288134 1 5
-0.0797265 -0.0520806 -0.41131 1 5
-0.0735937 -0.0468683 0.167666 1 5
-0.061328 -0.0468683 -0.289464 1 5
-0.0551953 -0.0416577 0.0355172 1 5
-0.067461 -0.0416577 0.199847 1 5
-0.061328 -0.0364479 -0.31487 1 5
-0.0858595 -0.0468683 -0.201824 1 5
-0.0797265 -0.0416577 0.0649441 1 5
-0.0919922 -0.0416577 0.175132 1 5
-0.0858595 -0.0364479 0.0344759 1 5
-0.0735937 -0.0364479 -0.0478821 1 5
-0.067461 -0.0312392 -0.0564163 1 5
-0.0797265 -0.0312392 -0.207427 1 5
-0.0735937 -0.0260315 -0.254227 1 5
-0.122656 -0.057294 0.343608 1 5
-0.116523 -0.0520806 0.0917836 1 5
-0.128789 -0.0520806 0.0577143 1 5
-0.122656 -0.0468683 0.0362618 1 5
-0.110391 -0.0468683 -0.263781 1 5
-0.104258 -0.0416577 0.485434 1 5
-0.116523 -0.0416577 -0.0650569 1 5
-0.110391 -0.0364479 -0.173433 1 5
-0.134922 -0.0468683 0.146499 1 5
-0.128789 -0.0416577 -0.0779934 1 5
-0.141055 -0.0416577 0.721861 1 4
-0.134922 -0.0364479 -0.100442 1 5
-0.122656 -0.0364479 0.135512 1 5
-0.116523 -0.0312392 0.0569201 1 5
-0.128789 -0.0312392 0.110025 1 5
-0.122656 -0.0260315 0.220146 1 5
-0.098125 -0.0364479 0.00334299 1 5
-0.0919922 -0.0312392 -0.22942 1 5
-0.104258 -0.0312392 -0.07959 1 5
-0.098125 -0.0260315 -0.257845 1 5
-0.0858595 -0.0260315 0.17483 1 5
-0.0797265 -0.0208243 -0.213473 1 5
-0.0919922 -0.0208243 -0.398053 1 5
-0.0858595 -0.0156177 -0.0586092 1 5
-0.110391 -0.0260315 0.0466635 1 5
-0.104258 -0.0208243 -0.0796322 1 5
-0.116523 -0.0208243 -0.122801 1 5
-0.110391 -0.0156177 0.331629 1 5
-0.098125 -0.0156177 -0.0381957 1 5
-0.0919922 -0.0104116 0.0859363 1 5
-0.104258 -0.0104116 -0.0492004 1 5
-0.098125 -0.00520572 -0.125673 1 5
-0.0429297 -0.0312392 -0.127461 1 5
-0.0551953 -0.0312392 0.120875 1 5
-0.030664 -0.0208243 -0.455471 1 5
-0.0429297 -0.0208243 -0.110779 1 5
-0.036797 -0.0156177 -0.107795 1 5
-0.061328 -0.0260315 -0.181128 1 5
-0.0551953 -0.0208243 0.11317 1 5
-0.067461 -0.0208243 -0.288665 1 5
-0.061328 -0.0156177 -0.238484 1 5
-0.0490625 -0.0156177 0.275638 1 5
-0.0429297 -0.0104116 0.244775 1 5
-0.0551953 -0.0104116 0.240879 1 5
-0.0490625 -0.00520572 0.0399245 1 5
-0.0245313 -0.0156177 -0.349115 1 5
-0.0183985 -0.0104116 -0.122587 1 5
-0.030664 -0.0104116 -0.133473 1 5
-0.0122656 -0.00520572 -0.0961718 1 5
-0.0061328 0.0 -0.0133262 1 7
-0.0122656 0.00520572 0.0877699 1 7
-0.036797 -0.00520572 -0.105043 1 5
-0.0429297 0.0 -0.0745335 1 7
-0.036797 0.00520572 -0.0266663 1 7
-0.030664 0.0104116 0.498408 1 7
-0.0245313 0.0156177 0.0296632 1 7
-0.0735937 -0.0156177 -0.368793 1 5
-0.067461 -0.0104116 0.0382866 1 5
-0.0797265 -0.0104116 -0.269772 1 5
-0.0735937 -0.00520572 -0.0414589 1 5
-0.061328 -0.00520572 0.37889 1 5
-0.0551953 0.0 0.00933707 1 7
-0.0858595 -0.00520572 -0.0767807 1 5
-0.0797265 0.0 0.172389 1 7
-0.0919922 0.0 0.0643054 1 7
-0.0858595 0.00520572 -0.149136 1 7
-0.0797265 0.0104116 0.326059 1 7
-0.0735937 0.0156177 0.175831 1 7
-0.0490625 0.00520572 0.17902 1 7
-0.0429297 0.0104116 -0.0997488 1 7
-0.0551953 0.0104116 -0.23143 1 7
-0.0490625 0.0156177 0.0787311 1 7
-0.036797 0.0156177 0.0262721 1 7
-0.030664 0.0208243 -0.182468 1 7
-0.0429297 0.0208243 -0.0443481 1 7
-0.036797 0.0260315 0.159419 1 7
-0.061328 0.0156177 0.0035305 1 7
-0.0551953 0.0208243 0.0166316 1 7
-0.067461 0.0208243 -0.374422 1 7
-0.061328 0.0260315 -0.0919901 1 7
-0.0490625 0.0260315 -0.0819896 1 7
-0.0429297 0.0312392 0.420648 1 7
-0.0551953 0.0312392 0.142308 1 7
-0.0490625 0.0364479 -0.00998718 1 7
-0.147187 -0.0364479 0.309415 1 4
-0.141055 -0.0312392 -0.00822341 1 4
-0.15332 -0.0312392 -0.340314 1 4
-0.147187 -0.0260315 -0.0985024 1 4
-0.134922 -0.0260315 0.180975 1 5
-0.128789 -0.0208243 -0.0265947 1 5
-0.141055 -0.0208243 -0.348189 1 4
-0.134922 -0.0156177 -0.100421 1 5
-0.159453 -0.0260315 0.0103749 1 4
-0.15332 -0.0208243 -0.5916 1 4
-0.165586 -0.0208243 -0.0503582 1 4
-0.159453 -0.0156177 0.0237066 1 4
-0.147187 -0.0156177 0.0129651 1 4
-0.141055 -0.0104116 0.176532 1 4
-0.15332 -0.0104116 -0.0536707 1 4
-0.147187 -0.00520572 0.101421 1 4
-0.122656 -0.0156177 0.046833 1 5
-0.116523 -0.0104116 -0.185727 1 5
-0.128789 -0.0104116 -0.37261 1 5
-0.122656 -0.00520572 -0.319974 1 5
-0.110391 -0.00520572 0.171426 1 5
-0.104258 0.0 0.0751126 1 7
-0.116523 0.0 -0.0163344 1 7
-0.110391 0.00520572 -0.284599 1 7
-0.134922 -0.00520572 0.0728121 1 5
-0.128789 0.0 0.27853 1 7
-0.141055 0.0 -0.136778 1 7
-0.134922 0.00520572 -0.265899 1 7
-0.122656 0.00520572 -0.182487 1 7
-0.116523 0.0104116 -0.065218 1 7
-0.128789 0.0104116 -0.397909 1 7
-0.122656 0.0156177 -0.101424 1 7
-0.171719 -0.0156177 -0.0323986 1 4
-0.165586 -0.0104116 -0.0450109 1 4
-0.177851 -0.0104116 -0.107777 1 4
-0.171719 -0.00520572 0.135556 1 4
-0.159453 -0.00520572 -0.260579 1 4
-0.15332 0.0 -0.0761427 1 6
-0.165586 0.0 -0.026562 1 6
-0.159453 0.00520572 -0.00714535 1 6
-0.183985 -0.00520572 -0.265017 1 4
-0.177851 0.0 -0.262333 1 6
-0.190117 0.0 0.146149 1 6
-0.183985 0.00520572 0.180713 1 6
-0.171719 0.00520572 0.0890167 1 6
-0.165586 0.0104116 -0.211253 1 6
-0.177851 0.0104116 -0.121513 1 6
-0.171719 0.0156177 -0.0218442 1 6
-0.147187 0.00520572 -0.0235659 1 7
-0.141055 0.0104116 0.271902 1 7
-0.15332 0.0104116 -0.256866 1 6
-0.147187 0.0156177 -0.166721 1 7
-0.134922 0.0156177 -0.155227 1 7
-0.128789 0.0208243 -0.0916218 1 7
-0.141055 0.0208243 -0.15938 1 7
-0.134922 0.0260315 0.0720901 1 7
-0.159453 0.0156177 0.514075 1 6
-0.15332 0.0208243 0.247316 1 6
-0.165586 0.0208243 -0.052542 1 6
-0.159453 0.0260315 0.13239 1 6
-0.147187 0.0260315 -0.077795 1 7
-0.141055 0.0312392 -0.208629 1 7
-0.15332 0.0312392 0.111554 1 6
-0.147187 0.0364479 0.0321802 1 7
-0.098125 0.00520572 -0.184775 1 7
-0.0919922 0.0104116 -0.0460954 1 7
-0.104258 0.0104116 0.145599 1 7
-0.098125 0.0156177 0.189818 1 7
-0.0858595 0.0156177 0.0637113 1 7
-0.0797265 0.0208243 0.125116 1 7
-0.0919922 0.0208243 -0.348439 1 7
-0.0858595 0.0260315 0.124809 1 7
-0.110391 0.0156177 -0.232047 1 7
-0.104258 0.0208243 0.0464957 1 7
-0.116523 0.0208243 -0.537418 1 7
-0.110391 0.0260315 -0.269065 1 7
-0.098125 0.0260315 0.00887597 1 7
-0.0919922 0.0312392 -0.121216 1 7
-0.104258 0.0312392 -0.354591 1 7
-0.098125 0.0364479 -0.545107 1 7
-0.0735937 0.0260315 0.00037086 1 7
-0.067461 0.0312392 -0.403038 1 7
-0.0797265 0.0312392 -0.069427 1 7
-0.0735937 0.0364479 0.447685 1 7
-0.061328 0.0364479 0.313817 1 7
-0.0551953 0.0416577 0.227577 1 7
-0.067461 0.0416577 -0.0237734 1 7
-0.061328 0.0468683 0.222231 1 7
-0.0858595 0.0364479 0.468774 1 7
-0.0797265 0.0416577 -0.0222507 1 7
-0.0919922 0.0416577 -0.508691 1 7
-0.0858595 0.0468683 -0.178335 1 7
-0.0735937 0.0468683 -0.345011 1 7
-0.067461 0.0520806 0.0870454 1 7
-0.0797265 0.0520806 -0.0564982 1 7
-0.0735937 0.057294 -0.155693 1 7
-0.122656 0.0260315 0.0365262 1 7
-0.116523 0.0312392 -0.13991 1 7
-0.128789 0.0312392 0.131267 1 7
-0.122656 0.0364479 -0.213596 1 7
-0.110391 0.0364479 -0.560894 1 7
-0.104258 0.0416577 -0.196027 1 7
-0.116523 0.0416577 -0.262488 1 7
-0.110391 0.0468683 -0.316963 1 7
-0.134922 0.0364479 -0.127102 1 7
-0.128789 0.0416577 0.107918 1 7
-0.141055 0.0416577 0.115499 1 7
-0.134922 0.0468683 -0.0203075 1 7
-0.122656 0.0468683 -0.191065 1 7
-0.116523 0.0520806 -0.0985169 1 7
-0.128789 0.0520806 -0.0761411 1 7
-0.122656 0.057294 0.1858 1 7
-0.098125 0.0468683 -0.149205 1 7
-0.0919922 0.0520806 -0.186479 1 7
-0.104258 0.0520806 0.381698 1 7
-0.098125 0.057294 0.349514 1 7
-0.0858595 0.057294 -0.00210935 1 7
-0.0797265 0.062509 0.204863 1 7
-0.110391 0.057294 -0.369411 1 7
-0.104258 0.062509 0.06278 1 7
-0.116523 0.062509 -0.264342 1 7
-0.110391 0.0677258 -0.235804 1 7
-0.104258 0.0729445 0.237876 1 7
-0.098125 0.0781651 0.691327 1 7
-0.294375 -0.0781651 0.210544 1 4
-0.288242 -0.0729445 -0.374769 1 4
-0.300508 -0.0729445 0.0478207 1 4
-0.294375 -0.0677258 0.335375 1 4
-0.28211 -0.0677258 0.202195 1 4
-0.275976 -0.062509 0.388382 1 4
-0.288242 -0.062509 -0.131025 1 4
-0.28211 -0.057294 -0.0251224 1 4
-0.30664 -0.0677258 0.0389218 1 4
-0.300508 -0.062509 0.274788 1 4
-0.312774 -0.062509 0.121963 1 4
-0.30664 -0.057294 0.147439 1 4
-0.294375 -0.057294 -0.0455014 1 4
-0.288242 -0.0520806 0.336528 1 4
-0.300508 -0.0520806 0.222943 1 4
-0.294375 -0.0468683 0.386573 1 4
-0.269845 -0.057294 -0.205916 1 4
-0.263711 -0.0520806 -0.317025 1 4
-0.275976 -0.0520806 0.0722888 1 4
-0.269845 -0.0468683 0.00997055 1 4
-0.257578 -0.0468683 0.141031 1 4
-0.251446 -0.0416577 0.149503 1 4
-0.263711 -0.0416577 -0.465267 1 4
-0.257578 -0.0364479 0.662168 1 4
-0.28211 -0.0468683 0.268376 1 4
-0.275976 -0.0416577 -0.316543 1 4
-0.288242 -0.0416577 0.191835 1 4
-0.28211 -0.0364479 0.413672 1 4
-0.269845 -0.0364479 -0.240298 1 4
-0.263711 -0.0312392 -0.233887 1 4
-0.275976 -0.0312392 -0.36995 1 4
-0.269845 -0.0260315 -0.494745 1 4
-0.318905 -0.057294 0.083012 1 4
-0.312774 -0.0520806 -0.258057 1 4
-0.325039 -0.0520806 0.0375471 1 1
-0.318905 -0.0468683 -0.312878 1 4
-0.30664 -0.0468683 -0.0356535 1 4
-0.300508 -0.0416577 0.173615 1 4
-0.312774 -0.0416577 -0.148134 1 4
-0.30664 -0.0364479 -0.0160586 1 4
-0.331172 -0.0468683 -0.388891 1 1
-0.325039 -0.0416577 -0.165023 1 1
-0.337304 -0.0416577 -0.0301987 1 1
-0.331172 -0.0364479 -0.104675 1 1
-0.318905 -0.0364479 -0.183846 1 4
-0.312774 -0.0312392 -0.0146009 1 4
-0.325039 -0.0312392 -0.0383173 1 1
-0.318905 -0.0260315 0.00119138 1 4
-0.294375 -0.0364479 -0.0735488 1 4
-0.288242 -0.0312392 0.258341 1 4
-0.300508 -0.0312392 -0.0801057 1 4
-0.294375 -0.0260315 -0.178972 1 4
-0.28211 -0.0260315 -0.348003 1 4
-0.275976 -0.0208243 -0.0515217 1 4
-0.288242 -0.0208243 -0.0170731 1 4
-0.28211 -0.0156177 0.0385996 1 4
-0.30664 -0.0260315 0.0582966 1 4
-0.300508 -0.0208243 -0.338329 1 4
-0.312774 -0.0208243 -0.294054 1 4
-0.30664 -0.0156177 -0.233885 1 4
-0.294375 -0.0156177 0.430116 1 4
-0.288242 -0.0104116 -0.104276 1 4
-0.300508 -0.0104116 -0.121597 1 4
-0.294375 -0.00520572 0.307118 1 4
-0.245312 -0.0364479 0.547645 1 4
-0.239179 -0.0312392 -0.0412359 1 4
-0.251446 -0.0312392 0.11426 1 4
-0.245312 -0.0260315 -0.212725 1 4
-0.233047 -0.0260315 -0.0209646 1 4
-0.226914 -0.0208243 -0.294187 1 4
-0.239179 -0.0208243 0.139317 1 4
-0.233047 -0.0156177 -0.242963 1 4
-0.257578 -0.0260315 0.0388939 1 4
-0.251446 -0.0208243 0.0988413 1 4
-0.263711 -0.0208243 -0.228489 1 4
-0.257578 -0.0156177 -0.385614 1 4
-0.245312 -0.0156177 0.119978 1 4
-0.239179 -0.0104116 -0.0480087 1 4
-0.251446 -0.0104116 -0.11043 1 4
-0.245312 -0.00520572 -0.227432 1 4
-0.22078 -0.0156177 0.233405 1 4
-0.214649 -0.0104116 -0.101645 1 4
-0.226914 -0.0104116 -0.0612881 1 4
-0.22078 -0.00520572 -0.0391448 1 4
-0.208515 -0.00520572 -0.0687853 1 4
-0.202383 0.0 -0.113661 1 6
-0.214649 0.0 0.0846951 1 6
-0.208515 0.00520572 -0.0422938 1 6
-0.233047 -0.00520572 0.0218741 1 4
-0.226914 0.0 -0.184054 1 6
-0.239179 0.0 -0.256518 1 6
-0.233047 0.00520572 -0.344157 1 6
-0.22078 0.00520572 -0.317486 1 6
-0.214649 0.0104116 -0.0870827 1 6
-0.226914 0.0104116 -0.39642 1 6
-0.22078 0.0156177 0.154176 1 6
-0.269845 -0.0156177 0.266399 1 4
-0.275976 -0.0104116 -0.298776 1 4
-0.269845 -0.00520572 -0.263297 1 4
-0.251446 0.0 -0.227815 1 6
-0.257578 0.00520572 0.374414 1 6
-0.28211 -0.00520572 -0.133068 1 4
-0.275976 0.0 -0.0198798 1 6
-0.288242 0.0 0.0584264 1 6
-0.28211 0.00520572 -0.267393 1 6
-0.269845 0.00520572 -0.105195 1 6
-0.263711 0.0104116 -0.100786 1 6
-0.275976 0.0104116 -0.341396 1 6
-0.269845 0.0156177 0.15193 1 6
-0.245312 0.00520572 -0.0129333 1 6
-0.239179 0.0104116 -0.190622 1 6
-0.251446 0.0104116 -0.0470961 1 6
-0.245312 0.0156177 0.198749 1 6
-0.233047 0.0156177 -0.242963 1 6
-0.226914 0.0208243 -0.134793 1 6
-0.239179 0.0208243 -0.354037 1 6
-0.233047 0.0260315 -0.321782 1 6
